"id"	"name"	"createdOn"	"createdBy"	"etag"	"modifiedOn"	"projectId"	"status"	"evaluationid"	"evaluationroundid"	"submitterid"	"submitteralias"	"entityid"	"entityversion"	"dockerrepositoryname"	"dockerdigest"
"9761776"	"test-6"	"1762962687946"	"3559911"	"c2589a28-7b71-44c1-b6f2-bc3040fa3ab4"	"1762962752150"	"syn65877330"	"ACCEPTED"	"9616012"		"3560064"		"syn71061225"	"6"		
"9761786"	"test-7"	"1763040774862"	"3559911"	"afa4814f-81c5-44b9-a9cf-1893dd16393d"	"1763040823929"	"syn65877330"	"ACCEPTED"	"9616012"		"3560064"		"syn71061225"	"7"		
"9761787"	"25snps_1snps_0.05.chr21_moving_tajima_d_selection_regions_merged.bed"	"1763042319960"	"3558293"	"87c0d48b-25a0-426c-b31c-feb605e0021c"	"1763054357885"	"syn65877330"	"INVALID"	"9616073"		"3558299"		"syn71334325"	"1"		
"9761788"	"21.accessible.bed"	"1763043440467"	"3557947"	"11554244-7a38-41a3-b4a4-b85a70ab8865"	"1763054340283"	"syn65877330"	"INVALID"	"9616073"		"3558299"		"syn68472446"	"1"		
"9761789"	"GHIST_2025_single_sweep_testing_sub.bed"	"1763053252922"	"3473724"	"27ef7efc-116f-45ab-94fc-6d4b7a72ee07"	"1763054392624"	"syn65877330"	"ACCEPTED"	"9616073"		"3473724"		"syn68421035"	"2"		
"9761851"	"25snps_1snps_0.05.chr21_moving_tajima_d_selection_regions_merged.bed"	"1763136827474"	"3558293"	"45b1c194-24f4-46e9-aaf1-69da85b31192"	"1763136889464"	"syn65877330"	"ACCEPTED"	"9616073"		"3558299"		"syn71334325"	"1"		
"9762185"	"nsl_50k_0.05_chr21_window_selection_regions_merged.bed"	"1763383182022"	"3558293"	"80c24853-28bc-4bd5-809c-a380b1b70897"	"1763383239399"	"syn65877330"	"ACCEPTED"	"9616077"		"3558299"		"syn71314572"	"1"		
"9762186"	"nsl_50000_0.05.chr21_window_selection_regions_merged.bed"	"1763386094160"	"3558293"	"fb67d27f-d047-4517-ad53-2b01732f80ca"	"1763386159135"	"syn65877330"	"ACCEPTED"	"9616073"		"3558299"		"syn71703085"	"1"		
"9762187"	"nsl_100000_0.05.chr21_window_selection_regions_merged.bed"	"1763386115578"	"3558293"	"fb551109-09d0-4baa-aefd-49751d014f0a"	"1763386175923"	"syn65877330"	"ACCEPTED"	"9616073"		"3558299"		"syn71703086"	"1"		
"9762707"	"test-1"	"1763479361857"	"3559911"	"4d2e960c-e75d-49e5-b85d-434f06e8cc99"	"1763479418014"	"syn65877330"	"ACCEPTED"	"9616013"		"3560064"		"syn71709665"	"1"		
"9762710"	"Attempt1"	"1763581720731"	"3515438"	"f6f1588d-a0e7-4a47-b5f3-1fef6fcc8904"	"1763581780728"	"syn65877330"	"ACCEPTED"	"9616075"		"3515438"		"syn71717424"	"1"		
"9763150"	"Multiple_Final"	"1763677166908"	"3508906"	"6b17af1c-77fa-4b3a-85be-11747d089346"	"1763677230082"	"syn65877330"	"ACCEPTED"	"9616074"	"417"	"3508906"		"syn71724217"	"1"		
"9763454"	"chr21.50snps_1_0.05.moving_tajima_d.selection_regions_merged_edited(25snp).bed"	"1763748022073"	"3558293"	"25256607-af9f-4668-9b4d-d093f82ea251"	"1763748081011"	"syn65877330"	"ACCEPTED"	"9616073"		"3558299"		"syn71728771"	"1"		
"9763508"	"100snps_1snps.chr21_moving_tajima_d_selection_regions_merged_edited_2.bed"	"1763748707293"	"3558293"	"bcd1f5c5-a76d-4fc6-9837-0e752c60368a"	"1763748771595"	"syn65877330"	"ACCEPTED"	"9616073"		"3558299"		"syn71728938"	"1"		
"9763510"	"chr21.50000bp_0.05.ihs_0.0.window_selection_regions_merged.bed"	"1763750380480"	"3558293"	"84f4383e-4dff-4a41-b6d3-eef433a71516"	"1763750436833"	"syn65877330"	"ACCEPTED"	"9616073"		"3558299"		"syn71729362"	"1"		
"9763511"	"chr21.100000bp_0.05.ihs_0.0.window_selection_regions_merged.bed"	"1763750532646"	"3558293"	"1554b15c-8f4c-4ec5-b5de-8694d5cc3f3e"	"1763750594046"	"syn65877330"	"ACCEPTED"	"9616073"		"3558299"		"syn71729361"	"1"		
"9763700"	"test-2"	"1763993589954"	"3559911"	"88966e17-29c4-4c7e-80dd-b95ced33dd36"	"1763993655641"	"syn65877330"	"ACCEPTED"	"9616013"		"3560064"		"syn71709665"	"2"		
"9763701"	"test-3"	"1763998126672"	"3559911"	"00e08b9e-2e20-4d6d-ab88-1940472d46d0"	"1763998187449"	"syn65877330"	"ACCEPTED"	"9616013"		"3560064"		"syn71709665"	"3"		
"9763702"	"GHIST_2025_secondary_contact.submission_final.yaml"	"1764001442117"	"3547691"	"b07dfb38-f959-4cd3-bcdf-d234f9111671"	"1764001504039"	"syn65877330"	"ACCEPTED"	"9616041"	"415"	"3550691"		"syn71742003"	"1"		
"9763710"	"The Wright Stuff GHIST_2025_bottleneck_testing.submission.yaml"	"1764033833035"	"3557522"	"287a7e5a-2956-4dda-a61a-ca3d459d260c"	"1764033890810"	"syn65877330"	"INVALID"	"9616012"		"3557522"		"syn71753272"	"1"		
"9763712"	"Ghist 2025 Bottleneck Testing Submission 1"	"1764034305364"	"3557522"	"8dacb80a-405c-4815-950e-05da71b065b8"	"1764034370702"	"syn65877330"	"ACCEPTED"	"9616012"		"3557522"		"syn71753299"	"1"		
"9763713"	"Submission attempt 2"	"1764034785121"	"3557522"	"c22c179c-8672-49e4-b8e6-3b2b5d6cdb0c"	"1764034851471"	"syn65877330"	"ACCEPTED"	"9616012"		"3557522"		"syn71753299"	"2"		
"9763714"	"Submission attempt 3"	"1764035093999"	"3557522"	"2ef755e8-4eab-4706-a4fe-99da4408197d"	"1764035157950"	"syn65877330"	"ACCEPTED"	"9616012"		"3557522"		"syn71753299"	"3"		
"9763715"	"Submission Attempt 4"	"1764035373328"	"3557522"	"d518f7a7-8103-4f39-89d1-1b5390e4d79f"	"1764035436373"	"syn65877330"	"ACCEPTED"	"9616012"		"3557522"		"syn71753299"	"4"		
"9763716"	"Submission Attempt #5"	"1764035991735"	"3557522"	"a6d9db55-ae5b-4765-876e-6fdfe7aa52b4"	"1764036050926"	"syn65877330"	"ACCEPTED"	"9616012"		"3557522"		"syn71753299"	"5"		
"9763718"	"submission 2"	"1764067661570"	"3554268"	"74df0ee3-5ea5-470b-8ec2-ee7bce3d37de"	"1764067717496"	"syn65877330"	"ACCEPTED"	"9616012"		"3554268"		"syn71756721"	"1"		
"9763719"	"submission 3"	"1764068030608"	"3554268"	"124dee62-70ab-473a-b679-bcfed87d2f6b"	"1764068094926"	"syn65877330"	"ACCEPTED"	"9616012"		"3554268"		"syn71756733"	"1"		
"9763720"	"submission 3"	"1764068052240"	"3554268"	"c150b227-de1c-4c1c-9318-fc5fc0661f5a"	"1764068111717"	"syn65877330"	"ACCEPTED"	"9616012"		"3554268"		"syn71756733"	"1"		
"9763721"	"submission 4"	"1764068297468"	"3554268"	"44ab3f2a-808d-40f7-ae50-33a3207bbcb9"	"1764068361649"	"syn65877330"	"ACCEPTED"	"9616012"		"3554268"		"syn71756755"	"1"		
"9763722"	"quick_test1"	"1764092791956"	"3561154"	"3d1aefaa-31dd-4d49-817c-339526e28ef9"	"1764092853614"	"syn65877330"	"ACCEPTED"	"9616073"		"3562259"		"syn71760961"	"1"		
"9763723"	"quick_test2"	"1764093162629"	"3561154"	"48d5a8ff-d8ce-44fa-81ff-45a47446a1d4"	"1764093217013"	"syn65877330"	"INVALID"	"9616073"		"3562259"		"syn71760961"	"2"		
"9763724"	"quick_test2"	"1764093545397"	"3561154"	"bd26f102-ac42-4fd3-a029-5b5009507075"	"1764093607952"	"syn65877330"	"INVALID"	"9616073"		"3562259"		"syn71760961"	"2"		
"9763725"	"quick_test2"	"1764094146877"	"3561154"	"aa49150f-d87b-4825-a62f-5244edfb2c24"	"1764094201599"	"syn65877330"	"INVALID"	"9616073"		"3562259"		"syn71760961"	"3"		
"9763726"	"multi_test2_no_errors"	"1764094337872"	"3561154"	"f9a0b556-a3ab-4cf1-8354-3aa3702dddd2"	"1764094402335"	"syn65877330"	"INVALID"	"9616073"		"3562259"		"syn71761728"	"1"		
"9763727"	"single_growth_test"	"1764095028065"	"3561154"	"7d4b3358-dc51-4611-8dde-1b32b36da7ab"	"1764095092148"	"syn65877330"	"ACCEPTED"	"9616075"		"3562259"		"syn71762008"	"1"		
"9763728"	"ssgrowth_test2"	"1764095287964"	"3561154"	"208f1712-3194-4d18-972d-190764a07d97"	"1764095347312"	"syn65877330"	"ACCEPTED"	"9616075"		"3562259"		"syn71762121"	"1"		
"9763729"	"ssgrowth_test3"	"1764095547729"	"3561154"	"5e0109d2-c437-4a9c-9c6c-57bf0df49521"	"1764095602617"	"syn65877330"	"ACCEPTED"	"9616075"		"3562259"		"syn71762193"	"1"		
"9763730"	"ms_test_nobugs"	"1764095823535"	"3561154"	"0742d0db-233a-4d53-a5b5-33cadf299d3b"	"1764095884833"	"syn65877330"	"INVALID"	"9616073"		"3562259"		"syn71762245"	"1"		
"9763731"	"Attempt 1 "	"1764097731625"	"3508906"	"42187ba9-e06e-4b52-8fa9-df21f0e684ea"	"1764097794235"	"syn65877330"	"ACCEPTED"	"9616013"		"3508906"		"syn71762557"	"1"		
"9763732"	"Attempt 2"	"1764097775400"	"3508906"	"4be2d947-44d3-4cb7-ae18-a0b4fa0e2813"	"1764097840623"	"syn65877330"	"ACCEPTED"	"9616013"		"3508906"		"syn71762565"	"1"		
"9763733"	"Attempt 3"	"1764097799621"	"3508906"	"4add2ba8-bda4-404f-8a44-8afdc99345db"	"1764097871709"	"syn65877330"	"ACCEPTED"	"9616013"		"3508906"		"syn71762567"	"1"		
"9763734"	"Attempt 4"	"1764097821596"	"3508906"	"98b45ef6-8d92-465f-8f8c-64c751ed9651"	"1764097888504"	"syn65877330"	"ACCEPTED"	"9616013"		"3508906"		"syn71762566"	"1"		
"9763735"	"Attempt 5"	"1764098620122"	"3508906"	"b96f3490-20cd-4ad8-9160-57c3c7dbae42"	"1764098682366"	"syn65877330"	"ACCEPTED"	"9616013"		"3508906"		"syn71762872"	"1"		
"9763736"	"Attempt 6"	"1764098659486"	"3508906"	"eb5997f8-b90b-4491-88c9-b3fa09f31bf2"	"1764098726708"	"syn65877330"	"ACCEPTED"	"9616013"		"3508906"		"syn71762873"	"1"		
"9763737"	"Attempt 7"	"1764098979970"	"3508906"	"c84d22c7-ab2e-4b14-afb4-66d6cc0044ea"	"1764099044888"	"syn65877330"	"ACCEPTED"	"9616013"		"3508906"		"syn71763271"	"1"		
"9763739"	"GHIST_2025_single_sweep_testing_sub.bed"	"1764103243895"	"3473724"	"6ecbb047-f2e0-403c-b349-ab627b908e44"	"1764103303872"	"syn65877330"	"ACCEPTED"	"9616073"		"3473724"		"syn68421035"	"2"		
"9763740"	"GHIST_2025_single_sweep_testing_sub.bed"	"1764103265130"	"3473724"	"3557416d-ca3b-4e49-bfe0-e9da39d27ca2"	"1764103334563"	"syn65877330"	"ACCEPTED"	"9616077"		"3473724"		"syn68421035"	"2"		
"9763741"	"multisweep_all_tabs.bed"	"1764103655941"	"3473724"	"5188e04c-bfc3-4564-9334-fd3038f0c72f"	"1764103719893"	"syn65877330"	"ACCEPTED"	"9616073"		"3473724"		"syn71766220"	"1"		
"9763742"	"clean_multisweep21_test3.bed"	"1764104485102"	"3473724"	"220a6f90-e3c2-4057-a3fc-9a22e5873ff0"	"1764104547789"	"syn65877330"	"INVALID"	"9616074"	"417"	"3473724"		"syn71766280"	"1"		
"9763743"	"clean_multisweep21_test3.bed"	"1764104827376"	"3473724"	"00c9f397-9eb3-41e6-8bb5-fd2dd8956573"	"1764104893611"	"syn65877330"	"INVALID"	"9616077"		"3473724"		"syn71766280"	"1"		
"9763744"	"Final Submission"	"1764106722094"	"3508906"	"52867b94-7a5c-4293-bffd-beb724dfcd46"	"1764106782304"	"syn65877330"	"ACCEPTED"	"9616041"	"415"	"3508906"		"syn71766479"	"1"		
"9763745"	"chr21.100snps_1_0.05.moving_tajima_d.selection_regions_merged.bed"	"1764106813499"	"3557947"	"f0920d0b-fddc-4164-9cae-d4313ee31c01"	"1764106872543"	"syn65877330"	"ACCEPTED"	"9616073"		"3558299"		"syn71766500"	"1"		
"9763746"	"chr21.100snps_0.5_0.05.moving_tajima_d.selection_regions_merged.bed"	"1764107197856"	"3557947"	"21339b09-e3c5-47fa-ba8b-9a3d5b81f6cd"	"1764107255728"	"syn65877330"	"ACCEPTED"	"9616073"		"3558299"		"syn71766554"	"1"		
"9763747"	"multiplesweeps_test.bed"	"1764107842024"	"3557947"	"e71afc21-1a9c-439e-b2c4-06e87ceb07bf"	"1764107904654"	"syn65877330"	"ACCEPTED"	"9616073"		"3558299"		"syn71766630"	"1"		
"9763748"	"chr21.50snps_1_0.05.moving_tajima_d.selection_regions_merged.bed"	"1764108202645"	"3557947"	"8cf4fafb-9345-4b27-a581-a35fdd310573"	"1764108261498"	"syn65877330"	"ACCEPTED"	"9616073"		"3558299"		"syn71766673"	"1"		
"9763749"	"multiplesweep_test2.bed"	"1764108457539"	"3557947"	"9fe321b4-73be-4e6a-b887-4957f1a799a1"	"1764108511315"	"syn65877330"	"ACCEPTED"	"9616073"		"3558299"		"syn71766701"	"1"		
"9763752"	"chr21.25snps_1_0.05.moving_tajima_d.selection_regions_merged.bed"	"1764109171937"	"3557947"	"23bdeaa2-18c5-4c00-9e96-ee04fe03ccef"	"1764109227168"	"syn65877330"	"ACCEPTED"	"9616073"		"3558299"		"syn71766772"	"1"		
"9763755"	"multisweep_test3.bed"	"1764109548971"	"3557947"	"cd39ea47-d041-4951-86fb-f0ca87adbed1"	"1764109609903"	"syn65877330"	"ACCEPTED"	"9616073"		"3558299"		"syn71766803"	"1"		
"9763756"	"multiplesweep_test4.bed"	"1764110223915"	"3557947"	"e143e688-1d30-426e-bb5e-e0a52eaf8749"	"1764110285872"	"syn65877330"	"ACCEPTED"	"9616073"		"3558299"		"syn71766858"	"1"		
"9763758"	"multiplesweep_test5.bed"	"1764111028509"	"3557947"	"8c7335c2-c338-4205-85c4-03d1ff0071f1"	"1764111081743"	"syn65877330"	"ACCEPTED"	"9616073"		"3558299"		"syn71766930"	"1"		
"9763759"	"multiplesweep_bg_test.bed"	"1764111811676"	"3557947"	"283feb8b-a36e-4b51-90f4-047d3f2f9bc4"	"1764111864987"	"syn65877330"	"ACCEPTED"	"9616077"		"3558299"		"syn71767010"	"1"		
"9763760"	"chr21.100000bp_1_0.1.windowed_tajima_d.selection_regions_merged.bed"	"1764112612349"	"3557947"	"0eed008a-09d5-427e-8632-42e8e3adc883"	"1764112682233"	"syn65877330"	"ACCEPTED"	"9616077"		"3558299"		"syn71767059"	"1"		
"9763761"	"chr21.50000bp_1_0.1.windowed_tajima_d.selection_regions_merged.bed"	"1764112623332"	"3557947"	"2253bedb-b0b8-4b5b-9165-a863c9a9bedf"	"1764112698948"	"syn65877330"	"ACCEPTED"	"9616077"		"3558299"		"syn71767060"	"1"		
"9763762"	"multiplesweep_bg_test2.bed"	"1764112878880"	"3557947"	"11d9f8fb-ba21-409c-a877-4615d1254158"	"1764112935762"	"syn65877330"	"ACCEPTED"	"9616077"		"3558299"		"syn71767094"	"1"		
"9763764"	"multiplesweep_bg_test3.bed"	"1764113313256"	"3557947"	"e8465259-46df-4b68-96ec-48b71017d52a"	"1764113373933"	"syn65877330"	"ACCEPTED"	"9616077"		"3558299"		"syn71767147"	"1"		
"9763765"	"multiplesweep_bg_test4.bed"	"1764113542206"	"3557947"	"1615cdd6-9e32-402d-90d0-5fd8fe8e97fc"	"1764113597210"	"syn65877330"	"ACCEPTED"	"9616077"		"3558299"		"syn71767165"	"1"		
"9763766"	"chr21.100000bp_0.5_0.1.windowed_tajima_d.selection_regions_merged.bed"	"1764144599587"	"3557947"	"ecd0dc41-dc75-4d91-863f-ce4d57beff79"	"1764144653532"	"syn65877330"	"ACCEPTED"	"9616077"		"3558299"		"syn71769490"	"1"		
"9763767"	"multiplesweep_test6.bed"	"1764144864335"	"3557947"	"3a3f6851-6d41-4c54-b515-d6424c3fc7a3"	"1764144917522"	"syn65877330"	"ACCEPTED"	"9616077"		"3558299"		"syn71769508"	"1"		
"9763768"	"singlesweep_final.bed"	"1764145344205"	"3557947"	"517f9321-7fc9-4210-a9ee-e7118343ec90"	"1764145405887"	"syn65877330"	"ACCEPTED"	"9616072"	"411"	"3558299"		"syn71769523"	"1"		
"9763769"	"multisweep_final.bed"	"1764146020603"	"3557947"	"e997a70b-66b4-40c0-868f-542f1dc6298a"	"1764146080313"	"syn65877330"	"ACCEPTED"	"9616074"	"417"	"3558299"		"syn71769539"	"1"		
"9763770"	"chr21.50000bp_0.005.nsl_0.0.single_region.bed"	"1764146697902"	"3557947"	"258bb367-97b9-4e54-bc7e-d08ae3e02c2b"	"1764146753621"	"syn65877330"	"ACCEPTED"	"9616075"		"3558299"		"syn71769557"	"1"		
"9763771"	"multisweep_bg_final.bed"	"1764146890349"	"3557947"	"1e859aaf-b3b9-49bd-92b0-4a74657e6d42"	"1764146949591"	"syn65877330"	"ACCEPTED"	"9616078"	"419"	"3558299"		"syn71769568"	"1"		
"9763772"	"singlesweep_bg_final.bed"	"1764147334213"	"3557947"	"f249f3d0-cd4b-4b42-a1b4-dc534297131e"	"1764147398136"	"syn65877330"	"ACCEPTED"	"9616076"	"418"	"3558299"		"syn71769583"	"1"		
"9763773"	"submission 2"	"1764170507216"	"3554268"	"7036b02e-7bb9-4291-aa79-1608ac874c56"	"1764170561935"	"syn65877330"	"ACCEPTED"	"9616014"		"3554268"		"syn71770326"	"1"		
"9763774"	"submission 3"	"1764171675188"	"3554268"	"0757edf0-7143-4402-bd3a-3781fa14a17f"	"1764171730806"	"syn65877330"	"ACCEPTED"	"9616014"		"3554268"		"syn71770414"	"1"		
"9763775"	"submission 4"	"1764180600501"	"3554268"	"2c2d7d60-2060-4134-96d4-8bc306a8eff6"	"1764180655080"	"syn65877330"	"ACCEPTED"	"9616014"		"3554268"		"syn71771215"	"1"		
"9763777"	"Attempt 6"	"1764259614505"	"3557522"	"bf7067f7-b019-4c3a-8781-1507e4c7c339"	"1764259670672"	"syn65877330"	"ACCEPTED"	"9616012"		"3557522"		"syn71753299"	"6"		
"9763778"	"Attempt 7"	"1764259860567"	"3557522"	"95305059-e0af-416f-bf37-c3b03e6ef151"	"1764259920633"	"syn65877330"	"ACCEPTED"	"9616012"		"3557522"		"syn71753299"	"7"		
"9763779"	"Attempt 8"	"1764260038974"	"3557522"	"e4e97791-e927-45e6-8667-aee338ce35e5"	"1764260104352"	"syn65877330"	"ACCEPTED"	"9616012"		"3557522"		"syn71753299"	"8"		
"9763790"	"test_21_multi_diversity.bed"	"1764360996942"	"3553620"	"af82f64a-f5a9-414a-9275-bdc0d88b454e"	"1764361062682"	"syn65877330"	"ACCEPTED"	"9616073"		"3553620"		"syn71781814"	"1"		
"9763791"	"test_21_multi_diversity.bed"	"1764361068264"	"3553620"	"128534da-163a-4e60-b79c-8ff04039c826"	"1764361126236"	"syn65877330"	"ACCEPTED"	"9616073"		"3553620"		"syn71781814"	"2"		
"9763792"	"test_21_multi_diversity.bed"	"1764361142686"	"3553620"	"57dcbdd1-3a1f-41a0-865c-926460e25b0d"	"1764361203669"	"syn65877330"	"ACCEPTED"	"9616073"		"3553620"		"syn71781814"	"3"		
"9763793"	"test_21_multi_diversity.bed"	"1764361311688"	"3553620"	"9a609a6b-812c-4bdf-a67c-5eae5c51c232"	"1764361374602"	"syn65877330"	"ACCEPTED"	"9616073"		"3553620"		"syn71781814"	"4"		
"9763794"	"test_21_multi_bg_ensembl.bed"	"1764362890894"	"3553620"	"23e2fe8b-c83f-407b-bf09-7a4447f28eb4"	"1764362949261"	"syn65877330"	"ACCEPTED"	"9616077"		"3553620"		"syn71782024"	"1"		
"9763795"	"test_single_large_2.bed"	"1764363972513"	"3553620"	"6c1bc0b5-a6d6-46b7-885e-b9a23db414f8"	"1764364029570"	"syn65877330"	"ACCEPTED"	"9616070"		"3553620"		"syn71782142"	"1"		
"9763800"	"machine the learning"	"1764377021916"	"3508154"	"af57aa64-876e-4dc8-9ecf-9e70c63bb599"	"1764377086618"	"syn65877330"	"ACCEPTED"	"9616070"		"3508154"		"syn71783318"	"1"		
"9763803"	"Attempt 1"	"1764436459684"	"3557522"	"46d74542-b62e-42cf-95fe-827cbd6f9a04"	"1764436523104"	"syn65877330"	"ACCEPTED"	"9616013"		"3560658"		"syn71786232"	"1"		
"9763804"	"Attempt 2"	"1764436759304"	"3557522"	"6b6ef2aa-ef46-4ade-9af3-c65d97afc1c5"	"1764436825272"	"syn65877330"	"ACCEPTED"	"9616013"		"3560658"		"syn71786232"	"2"		
"9763805"	"Attempt 3"	"1764437213610"	"3557522"	"bd136b5e-91a6-4a35-836a-5365e2c72ca8"	"1764437270755"	"syn65877330"	"ACCEPTED"	"9616013"		"3560658"		"syn71786232"	"3"		
"9763812"	"test-4"	"1764516720038"	"3559911"	"9cbfa176-cfa2-4ce0-a38d-63b7d0579783"	"1764516781947"	"syn65877330"	"ACCEPTED"	"9616013"		"3560064"		"syn71709665"	"4"		
"9763813"	"final"	"1764517554391"	"3559911"	"d8a1d7d9-abfa-43d4-bcd2-61354071f5ba"	"1764517617267"	"syn65877330"	"ACCEPTED"	"9616018"	"413"	"3560064"		"syn71061225"	"8"		
"9763814"	"test-1"	"1764523111010"	"3559911"	"e2b1f426-fa60-479c-b475-2b390d0946dc"	"1764523176767"	"syn65877330"	"ACCEPTED"	"9616014"		"3560064"		"syn71790193"	"1"		
"9763815"	"test-2"	"1764528201367"	"3559911"	"2edd87d6-dafe-47ce-8958-328f50df31b4"	"1764528266936"	"syn65877330"	"ACCEPTED"	"9616014"		"3560064"		"syn71790193"	"2"		
"9763816"	"test-3"	"1764528766502"	"3559911"	"af6559f2-4668-4310-9025-1e7ac4e84866"	"1764528821595"	"syn65877330"	"ACCEPTED"	"9616014"		"3560064"		"syn71790193"	"3"		
"9763817"	"test-4"	"1764529622940"	"3559911"	"3196522d-5c00-4265-9bc9-a10b9b0d190c"	"1764529681543"	"syn65877330"	"ACCEPTED"	"9616014"		"3560064"		"syn71790193"	"4"		
"9763818"	"sing21bg_practice1_brendan"	"1764529928979"	"3561587"	"0ab2f9fa-4df2-43a5-a001-3bc70b922281"	"1764529983876"	"syn65877330"	"ACCEPTED"	"9616075"		"3562259"		"syn71794166"	"1"		
"9763819"	"sing21bg_practice2_brendan"	"1764533740479"	"3561587"	"4b9aea80-30c6-43c8-9e15-18f6c8a1c949"	"1764533793752"	"syn65877330"	"ACCEPTED"	"9616075"		"3562259"		"syn71800438"	"1"		
"9763820"	"sing21bg_practice3_brendan"	"1764535691272"	"3561587"	"57525f68-ebca-4ba9-b220-4bb4e01aa6c6"	"1764535750578"	"syn65877330"	"INVALID"	"9616075"		"3562259"		"syn71803621"	"1"		
"9763821"	"sing21bg_practice4_brendan"	"1764536201538"	"3561587"	"1347b28e-8b5f-4f7e-9f07-9de88dafe18d"	"1764536267227"	"syn65877330"	"INVALID"	"9616075"		"3562259"		"syn71804415"	"1"		
"9763822"	"sing21bg_practice5_brendan"	"1764536447889"	"3561587"	"eebb7b04-095c-482e-ad80-6e27e69665f5"	"1764536509999"	"syn65877330"	"INVALID"	"9616075"		"3562259"		"syn71804874"	"1"		
"9763823"	"sing21bg_practice6_brendan"	"1764536470955"	"3561587"	"dc733121-dd20-4978-b539-4472622fea8f"	"1764536526994"	"syn65877330"	"INVALID"	"9616075"		"3562259"		"syn71804875"	"1"		
"9763824"	"Final Submission"	"1764539573495"	"3508906"	"72efe522-8f73-4078-a842-84b08cd35d64"	"1764539628433"	"syn65877330"	"ACCEPTED"	"9616072"	"411"	"3508906"		"syn71809108"	"1"		
"9763825"	"Single Background Final"	"1764539695284"	"3508906"	"7cd7b5b8-7e99-4c34-bb36-db51ddb51240"	"1764539758211"	"syn65877330"	"ACCEPTED"	"9616076"	"418"	"3508906"		"syn71809923"	"1"		
"9763826"	"Final Submission"	"1764540810811"	"3557522"	"a411f2c5-a83d-48a4-bee9-4a87d9af2e35"	"1764540875014"	"syn65877330"	"ACCEPTED"	"9616018"	"413"	"3560658"		"syn71811982"	"1"		
"9763827"	"final"	"1764544935607"	"3554268"	"453c488d-1f5c-4903-976b-8b63765a3c80"	"1764545002158"	"syn65877330"	"ACCEPTED"	"9616018"	"413"	"3554268"		"syn71812631"	"1"		
"9763828"	"sing21bg_practice3.bed"	"1764545311941"	"3561587"	"2042972b-717e-4174-af5e-cb3ecee2732a"	"1764545373754"	"syn65877330"	"INVALID"	"9616075"		"3562259"		"syn71803621"	"1"		
"9763829"	"sing21bg_practice3.bed"	"1764546351665"	"3561587"	"60d509e8-3c74-4cf2-b2bd-58a75943c288"	"1764546415125"	"syn65877330"	"ACCEPTED"	"9616075"		"3562259"		"syn71803621"	"2"		
"9763830"	"practice7"	"1764546782200"	"3561587"	"adfec549-201e-41d6-b46b-12c2a93dd1ef"	"1764546840530"	"syn65877330"	"ACCEPTED"	"9616075"		"3562259"		"syn71812862"	"1"		
"9763831"	"mult_practice1"	"1764547035842"	"3561587"	"3f237cec-3424-4fb0-a82c-353b9d15d53d"	"1764547092778"	"syn65877330"	"ACCEPTED"	"9616077"		"3562259"		"syn71812891"	"1"		
"9763832"	"mult_practice2"	"1764548431598"	"3561587"	"912f17b0-f562-4775-9cf5-b940f5240026"	"1764548496042"	"syn65877330"	"ACCEPTED"	"9616077"		"3562259"		"syn71812969"	"1"		
"9763833"	"final"	"1764549018552"	"3554268"	"c5238248-73f1-4a98-bdc8-321537e0dea0"	"1764549085633"	"syn65877330"	"ACCEPTED"	"9616072"	"411"	"3554268"		"syn71813016"	"1"		
"9763834"	"mult_practice3"	"1764549059167"	"3561587"	"cf8f46c8-d430-4fa5-b31f-8f5c95c1df18"	"1764549116032"	"syn65877330"	"ACCEPTED"	"9616077"		"3562259"		"syn71813019"	"1"		
"9763835"	"sing_practice8"	"1764549310021"	"3561587"	"fb15d4e8-377f-4c0a-b992-1c1aff2c01cf"	"1764549366286"	"syn65877330"	"ACCEPTED"	"9616075"		"3562259"		"syn71813050"	"1"		
"9763836"	"multisweep21test.bed"	"1764553719432"	"3561154"	"4249bd27-bbf8-4238-b2b8-9935793f917d"	"1764553781817"	"syn65877330"	"ACCEPTED"	"9616073"		"3562259"		"syn71813319"	"1"		
"9763837"	"final"	"1764556903851"	"3554268"	"59cfba0f-7bda-40fc-91e0-43a2f10296ec"	"1764556961107"	"syn65877330"	"ACCEPTED"	"9616076"	"418"	"3554268"		"syn71813512"	"1"		
"9763839"	"GHIST_2025_single_sweep_testing_sub.bed"	"1764594543860"	"3473724"	"3c281932-6c30-48b2-9c08-888940480b18"	"1764594605937"	"syn65877330"	"ACCEPTED"	"9616072"	"411"	"3473724"		"syn68421035"	"2"		
"9763840"	"final"	"1764595598533"	"3554268"	"3d4b65b9-15f3-4b7d-a558-afef008cba56"	"1764595663782"	"syn65877330"	"ACCEPTED"	"9616074"	"417"	"3554268"		"syn71814242"	"1"		
"9763842"	"final"	"1764598111052"	"3559911"	"bbf9caea-7b61-492b-82e1-84ad1c2c14a0"	"1764598168871"	"syn65877330"	"ACCEPTED"	"9616042"	"414"	"3560064"		"syn71790193"	"5"		
"9763847"	"test_single_21.bed"	"1764608906282"	"3553620"	"b2bbdb93-70b6-4975-b9bb-373be48cdf36"	"1764608971197"	"syn65877330"	"ACCEPTED"	"9616070"		"3553620"		"syn71815152"	"1"		
